Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.025821232,-0.0478840321302414,0.584185242652893,9.89284133911133,9.91019046431987
0.031376001,-0.0191536135971546,0.641646027565002,9.80665016174316,9.82763775687835
0.036380848,0.0383072271943092,0.622492432594299,9.78749656677246,9.80734690509494
0.041385771,0.0766144543886185,0.507570743560791,9.67257499694824,9.68618629316659
0.046390617,0.12449848651886,0.536301195621491,9.64384460449219,9.65954748428536
0.05139554,0.12449848651886,0.526724398136139,9.68215179443359,9.69726775103127
0.056400463,0.172382518649101,0.402225881814957,9.75876617431641,9.7685730092844
0.061374848,0.239420175552368,0.296881020069122,9.84495735168457,9.85234213865043
0.066379694,0.24899697303772,0.191536128520966,10.0269165039063,10.0318363302746
0.071384617,0.105344876646996,0.24899697303772,9.97903251647949,9.98269437579719
0.076389463,0.0766144543886185,0.287304192781448,10.0269165039063,10.0313243417865
0.081394386,0.0766144543886185,0.325611442327499,9.97903251647949,9.9846373269614
0.086399232,0.0766144543886185,0.37349545955658,10.0173397064209,10.0245929307263
0.091373617,0.0861912593245506,0.37349545955658,9.94072532653809,9.94811277625908
0.09637854,0.0287304203957319,0.526724398136139,9.85453414916992,9.86864262833568
0.101383463,0.0670376494526863,0.545877993106842,9.91199493408203,9.92724132894282
0.106388309,0.105344876646996,0.517147541046143,9.73003578186035,9.74433863525528
0.111393232,0.12449848651886,0.497993946075439,9.71088218688965,9.72443986516056
0.116398078,0.172382518649101,0.593762040138245,9.75876617431641,9.77833249271199
0.121372463,0.191536128520966,0.488417148590088,9.87368774414063,9.88761584348616
0.126377386,0.220266550779343,0.526724398136139,9.81622695922852,9.83281585610495
0.131382232,0.210689753293991,0.478840351104736,9.75876617431641,9.77277828966621
0.136387155,0.220266550779343,0.478840351104736,9.76834297180176,9.78255231777409
0.141392079,0.201112940907478,0.450109928846359,9.76834297180176,9.78077552026399
