SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,AÇUDE PONTE COIMBRA (12G/01AE),,
,Caudal descarregado médio diário (m3/s),FLAG,
02/09/1998 00:00,17.2,(vco),
03/09/1998 00:00,16.1,(vco),
04/09/1998 00:00,17.3,(vco),
05/09/1998 00:00,17.2,(vco),
06/09/1998 00:00,17.6,(vco),
07/09/1998 00:00,17.6,(vco),
08/09/1998 00:00,19.1,(vco),
09/09/1998 00:00,90.1,(vco),
10/09/1998 00:00,129.1,(vco),
11/09/1998 00:00,156,(vco),
12/09/1998 00:00,44.1,(vco),
13/09/1998 00:00,17.7,(vco),
14/09/1998 00:00,18,(vco),
15/09/1998 00:00,17.1,(vco),
16/09/1998 00:00,16.4,(vco),
17/09/1998 00:00,22.6,(vco),
18/09/1998 00:00,20,(vco),
19/09/1998 00:00,18.7,(vco),
20/09/1998 00:00,19.9,(vco),
21/09/1998 00:00,16.8,(vco),
22/09/1998 00:00,18.6,(vco),
23/09/1998 00:00,17.7,(vco),
24/09/1998 00:00,20.6,(vco),
25/09/1998 00:00,21.1,(vco),
26/09/1998 00:00,25.3,(vco),
27/09/1998 00:00,24,(vco),
28/09/1998 00:00,27.1,(vco),
29/09/1998 00:00,24.6,(vco),
30/09/1998 00:00,27.8,(vco),
01/10/1998 00:00,23.1,(vco),
02/10/1998 00:00,22.6,(vco),
03/10/1998 00:00,22.1,(vco),
04/10/1998 00:00,23.2,(vco),
05/10/1998 00:00,22.6,(vco),
06/10/1998 00:00,22.5,(vco),
07/10/1998 00:00,21.3,(vco),
08/10/1998 00:00,21,(vco),
09/10/1998 00:00,18,(vco),
10/10/1998 00:00,21.1,(vco),
11/10/1998 00:00,19.3,(vco),
12/10/1998 00:00,21.2,(vco),
13/10/1998 00:00,20.6,(vco),
14/10/1998 00:00,20.1,(vco),
15/10/1998 00:00,20,(vco),
16/10/1998 00:00,19,(vco),
17/10/1998 00:00,20.3,(vco),
18/10/1998 00:00,20.2,(vco),
19/10/1998 00:00,20,(vco),
20/10/1998 00:00,20.2,(vco),
21/10/1998 00:00,20.1,(vco),
22/10/1998 00:00,20,(vco),
23/10/1998 00:00,19.7,(vco),
24/10/1998 00:00,20.3,(vco),
25/10/1998 00:00,18.6,(vco),
26/10/1998 00:00,18.6,(vco),
27/10/1998 00:00,18.9,(vco),
28/10/1998 00:00,19.9,(vco),
29/10/1998 00:00,20.8,(vco),
30/10/1998 00:00,20.7,(vco),
31/10/1998 00:00,21,(vco),
01/11/1998 00:00,20.9,(vco),
02/11/1998 00:00,18.9,(vco),
03/11/1998 00:00,14.4,(vco),
04/11/1998 00:00,18.3,(vco),
05/11/1998 00:00,21,(vco),
06/11/1998 00:00,17.2,(vco),
07/11/1998 00:00,17,(vco),
08/11/1998 00:00,16.4,(vco),
09/11/1998 00:00,14.7,(vco),
10/11/1998 00:00,13.9,(vco),
11/11/1998 00:00,17,(vco),
12/11/1998 00:00,17,(vco),
13/11/1998 00:00,17.5,(vco),
14/11/1998 00:00,19.3,(vco),
15/11/1998 00:00,18.3,(vco),
16/11/1998 00:00,16.8,(vco),
17/11/1998 00:00,17.7,(vco),
18/11/1998 00:00,17.6,(vco),
19/11/1998 00:00,16.4,(vco),
20/11/1998 00:00,15.8,(vco),
21/11/1998 00:00,15.7,(vco),
22/11/1998 00:00,14.8,(vco),
23/11/1998 00:00,13.7,(vco),
24/11/1998 00:00,10.6,(vco),
25/11/1998 00:00,9.8,(vco),
26/11/1998 00:00,9.8,(vco),
27/11/1998 00:00,11.6,(vco),
28/11/1998 00:00,12.1,(vco),
29/11/1998 00:00,10.4,(vco),
30/11/1998 00:00,9.9,(vco),
01/12/1998 00:00,10.5,(vco),
02/12/1998 00:00,11.4,(vco),
03/12/1998 00:00,9.5,(vco),
04/12/1998 00:00,36.1,(vco),
05/12/1998 00:00,60.5,(vco),
06/12/1998 00:00,12,(vco),
07/12/1998 00:00,11.9,(vco),
08/12/1998 00:00,11.9,(vco),
09/12/1998 00:00,11.1,(vco),
10/12/1998 00:00,9.9,(vco),
11/12/1998 00:00,11.4,(vco),
12/12/1998 00:00,12,(vco),
13/12/1998 00:00,12,(vco),
14/12/1998 00:00,12.2,(vco),
15/12/1998 00:00,12,(vco),
16/12/1998 00:00,11.9,(vco),
17/12/1998 00:00,12,(vco),
18/12/1998 00:00,11.8,(vco),
19/12/1998 00:00,11.7,(vco),
20/12/1998 00:00,11.5,(vco),
21/12/1998 00:00,11.6,(vco),
22/12/1998 00:00,11.7,(vco),
23/12/1998 00:00,10.4,(vco),
24/12/1998 00:00,10.9,(vco),
25/12/1998 00:00,10.9,(vco),
26/12/1998 00:00,10.8,(vco),
27/12/1998 00:00,10.9,(vco),
28/12/1998 00:00,12.5,(vco),
29/12/1998 00:00,12.7,(vco),
30/12/1998 00:00,15.2,(vco),
31/12/1998 00:00,29.3,(vco),
01/01/1999 00:00,41.2,(vco),
02/01/1999 00:00,26.9,(vco),
03/01/1999 00:00,21.8,(vco),
04/01/1999 00:00,19,(vco),
05/01/1999 00:00,20,(vco),
06/01/1999 00:00,18.5,(vco),
07/01/1999 00:00,16.4,(vco),
08/01/1999 00:00,15.7,(vco),
09/01/1999 00:00,18.6,(vco),
10/01/1999 00:00,21.2,(vco),
11/01/1999 00:00,19.3,(vco),
12/01/1999 00:00,16.2,(vco),
13/01/1999 00:00,16.5,(vco),
14/01/1999 00:00,16.4,(vco),
15/01/1999 00:00,20.7,(vco),
16/01/1999 00:00,17.2,(vco),
17/01/1999 00:00,18.4,(vco),
18/01/1999 00:00,31,(vco),
19/01/1999 00:00,30.9,(vco),
20/01/1999 00:00,55.5,(vco),
21/01/1999 00:00,61.6,(vco),
22/01/1999 00:00,71.4,(vco),
23/01/1999 00:00,48.6,(vco),
